,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diplom (U)",,898,80,1657,129,2005,279,1733,365,1611,330,1366,164,1690,12307,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dipl.-Ing. Pädagoge",,34,,8,,10,2,5,2,9,2,3,,7,82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lehramt Gymnasien",,123,1,113,13,137,7,90,12,60,12,38,4,23,633,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bakkalaureat (Bachelor)",,2442,17,1117,26,276,28,186,8,31,2,15,4,26,4178,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Master (Magister)",,208,48,101,58,60,13,16,9,6,3,5,1,3,531,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aufbaustudium,,107,29,12,2,11,3,9,1,4,1,,,4,183,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kein Abschluss möglich",,7,1,9,8,35,20,50,19,51,17,40,6,12,275,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insgesamt,,3904,248,3088,282,2608,404,2136,437,1792,374,1489,187,1799,18748,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,(Fach-Schl.),Gesamt,,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,,,,
,Mathematik,(105),1004,507,,386,100,13,6,,257,199,456,33,18,51,,2,,,
,Technomathematik,(118),,140,,107,23,1,1,,104,27,131,8,1,9,,8,,,
,Wirtschaftsmathematik,(276),,356,,298,50,0,0,,179,106,285,24,47,71,,8,,,
,"Wissensch. Rechnen",(605),,1,,1,0,0,0,,1,0,1,0,0,0,,0,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,,,,,
,Geophysik,(128),1296,75,,51,17,1,0,,40,24,64,4,7,11,,6,,,
,Meteorologie,(066),,121,,81,27,9,1,,66,50,116,2,3,5,,3,,,
,Physik,(110),,1100,,866,170,15,14,,879,142,1021,54,25,79,,35,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,,,,
,Biologie,(026),1118,458,,340,84,20,7,,126,296,422,13,23,36,,7,,,
,Chemie,(032),,528,,429,72,12,9,,295,181,476,24,28,52,,6,,,
,Lebensmittelchemie,(096),,132,,109,18,1,3,,26,97,123,1,8,9,,1,,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,,
,Berufspädagogik,(270),1125,0,,,,,,,,,,,,,,,,,
,"Europ. Kult./Ideengeschichte",(627),,183,,101,41,23,1,,52,118,170,2,11,13,,17,,,
,"Germanistik BA bis SS04
und Lehramt",(067),,175,,136,24,13,1,,54,118,172,0,3,3,3,1,,,
,Germanistik,(667),,283,,181,62,30,4,,62,185,247,3,33,36,,6,,,
,"Geschichte bis SS04",(068),,1,,1,0,0,0,,1,0,1,0,0,0,,0
,Geschichte,(668),,64,,61,0,2,0,,33,29,62,1,1,2,,1
,Literaturwissenschaft,(188),,6,,6,0,0,0,,2,4,6,0,0,0,,0,,,
,Mediävistik,(106),,0,,0,0,0,0,,0,0,0,0,0,0,,0,,,
,Musikwissenschaft,(114),,0,,0,0,0,0,,0,0,0,0,0,0,,0,,,
,"Pädagogik bis SS04",(052),,1,,1,0,0,0,,0,0,0,1,0,1,,0
,Pädagogik,(652),,151,,99,27,18,1,,14,123,137,2,12,14,,6
,Philosophie,(127),,12,,12,0,0,0,,6,3,9,1,2,3,,0,,,
,Soziologie,(149),,5,,5,0,0,0,,1,0,1,0,4,4,,0,,,
,Sportpädagogik,(098),,90,,72,12,5,1,,60,29,89,1,0,1,,0
,"Sportwissenschaft bis SS04",(029),,3,,0,3,0,0,,0,0,0,3,0,3,,0
,Sportwissenschaft,(629),,151,,100,24,16,7,,82,63,145,4,2,6,,4
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,,,,
,Architektur,(013),906,747,,548,143,15,3,,260,345,605,51,91,142,,38,,,
,Altbauinstandsetzung,(613),,15,,9,0,6,0,,4,9,13,1,1,2,,0,,,
,"Kunstgeschichte bis SS04",(092),,2,,2,0,0,0,,0,2,2,0,0,0,,0
,Kunstgeschichte,(692),,142,,98,15,21,3,,15,113,128,1,13,14,,5
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",(039),1460,91,,54,21,16,0,,60,25,85,3,3,6,,0,,,
,Bauingenieurwesen,(017),,939,,576,285,43,3,,545,207,752,131,56,187,,32,,,
,"Geodäsie und Geoinformatik",(171),,89,,75,8,6,0,,52,21,73,11,5,16,,0,,,
,Geographie,(050),,73,,54,9,9,0,,38,34,72,0,1,1,,1,,,
,Geologie,(065),,38,,35,2,0,0,,19,13,32,5,1,6,,1,,,
,Geoökologie,(283),,159,,124,24,1,2,,49,93,142,3,14,17,,8,,,
,Mineralogie,(111),,5,,4,0,0,0,,3,2,5,0,0,0,,1,,,
,Regionalwissenschaft,(134),,45,,29,11,1,4,,4,3,7,18,20,38,,0,,,
,"Resources Engineering",(072),,21,,5,14,2,0,,0,1,1,8,12,20,,0,,,
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,,,,
,"Maschinenbau bis SS08",(175),3228,608,,16,569,23,0,,502,49,551,50,7,57,,0,,,
,Maschinenbau,(179),,2620,,2450,111,7,28,,1879,170,2049,492,79,571,,24,,,
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,(633),974,192,,153,35,2,0,,81,97,178,8,6,14,,2,,,
,"Chemieingenieurwesen
und Verfahrenstechnik",(033),,774,,494,255,11,8,,455,151,606,100,68,168,,6,,,
,"Utilities and Waste - Sustainable Processing",(733),,8,,1,7,0,0,,0,0,0,6,2,8,,0,,,
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",(048),1805,1752,,1356,337,20,18,,1180,98,1278,406,68,474,,21,,,
,"Electrical Engineering and Information Technologies",(648),,33,,22,11,0,0,,0,0,0,23,10,33,,0,,,
,"Optics and Photonics",(748),,20,,10,5,5,0,,5,0,5,13,2,15,,0,,,
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,,,,
,Informatik,(079),2207,2207,,1793,346,41,4,,1559,108,1667,417,123,540,,23,,
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,
,Volkswirtschaft,(175),2861,1,,1,0,0,0,,0,0,0,1,0,1,,0,,,
,"Technische Volkswirtschaft",(600),,156,,120,25,7,2,,94,37,131,12,13,25,,2,,,
,Wirtschaftsingenieurwesen,(179),,2704,,2025,490,51,21,,1920,477,2397,152,155,307,,117,,,
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,Mechatronik,(380),45,45,,43,0,0,1,,30,1,31,12,2,14,,1,,,
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,,
,Informationswirtschaft,(610),528,528,,416,81,20,0,,381,68,449,33,46,79,,11,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"International Department",,,,,,,,,,,,,,,,,,,,,
,"Management of Product Development",(679),45,15,,9,6,0,0,,11,1,12,1,2,3,,0,,,
,"Production and Operations Management",(680),,14,,4,10,0,0,,9,0,9,4,1,5,,0,,,
,"Information Engineering",(682),,6,,3,2,1,0,,1,2,3,2,1,3,,0,,,
,"Financial Engineering",(681),,7,,4,3,0,0,,2,1,3,1,3,4,,,,,
,"Integrated Circuit and System Technology",(683),,3,,3,0,0,0,,1,0,1,2,0,2,,0,,,
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,,,,
,Studienkolleg,(196),146,146,,40,104,1,0,,4,2,6,105,35,140,,1,,,
,,,,,,,,,,,,,,,,,,,,,
,insgesamt,,18748,,,14019,3683,488,153,0,11503,3924,15427,2253,1068,3321,3,405,,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,"Erst-
immatr.",Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,
,Mathematik,,194,119,,87,9,6,13,4,0,,62,5,1,38,8,5
,Technomathematik,,,25,,23,1,1,0,0,0,,16,1,1,7,0,0,1
,Wirtschaftsmathematik,,,50,,44,0,0,6,0,0,,24,0,0,26,0,0
,"Wissensch. Rechnen",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Physik",,,,,,,,,,,,,,,,,,
,Physik,,254,199,,155,14,13,15,1,1,,142,11,13,28,4,1
,Geophysik,,,18,,14,1,0,3,0,0,,13,0,0,4,1,0
,Meteorologie,,,37,,26,8,1,1,1,0,,17,6,0,10,3,1
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,
,Chemie,,226,93,,65,10,8,7,2,1,,45,4,5,27,8,4
,Biologie,,,111,,76,19,7,8,1,0,,20,7,0,64,13,7
,Lebensmittelchemie,,,22,,17,1,3,1,0,0,,3,1,1,15,0,2
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,
,Berufspädagogik,,315,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Europ. Kult./Ideengeschichte",,,65,,38,21,1,3,2,0,,14,7,0,27,16,1
,"Germanistik BA bis SS04
und Lehramt",,,38,,21,13,1,3,0,0,,8,3,0,16,10,1
,Germanistik,,,96,,50,28,3,12,2,1,,8,10,2,54,20,2
,"Geschichte bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Geschichte,,,2,,0,2,0,0,0,0,,0,0,0,0,2,0
,Literaturwissenschaft,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Mediävistik,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Musikwissenschaft,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Pädagogik bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Pädagogik,,,46,,23,15,1,4,3,0,,2,1,0,25,17,1
,Philosophie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Soziologie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,,
,Sportpädagogik,,,18,,11,5,1,1,0,0,,10,4,1,2,1,0,,,
,"Sportwissenschaft bis SS04",,,3,,0,0,0,3,0,0,,3,0,0,0,0,0
,Sportwissenschaft,,,47,,24,15,6,0,1,1,,12,10,6,12,6,1
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,
,Architektur,,206,161,,94,14,0,49,1,3,,51,6,1,92,9,2
,Altbauinstandsetzung,,,6,,0,6,0,0,0,0,,0,3,0,0,3,0
,"Kunstgeschichte bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Kunstgeschichte,,,39,,13,21,3,2,0,0,,0,5,1,15,16,2
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",,461,37,,20,15,0,1,1,0,,12,11,0,9,5,0
,Bauingenieurwesen,,,331,,233,37,2,52,6,1,,204,29,1,81,14,2
,"Geodäsie und Geoinformatik",,,14,,5,5,0,3,1,0,,5,6,0,3,0,0
,Geographie,,,18,,9,9,0,0,0,0,,7,4,0,2,5,0
,Geologie,,,2,,0,0,0,2,0,0,,1,0,0,1,0,0
,Geoökologie,,,27,,18,0,2,6,1,0,,11,0,0,13,1,2
,Mineralogie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Regionalwissenschaft,,,16,,0,0,1,11,1,3,,5,1,2,6,0,2
,"Resources Engineering",,,16,,0,1,0,14,1,0,,4,1,0,10,1,0
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,
,"Maschinenbau bis SS08",,720,136,,14,6,17,97,1,11,,87,4,26,24,3,2
,Maschinenbau,,,584,,536,15,0,33,8,0,,517,22,0,52,1,0
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,,318,37,,31,1,0,4,1,0,,14,1,0,21,1,0
,"Chemieingenieurwesen
und Verfahrenstechnik",,,274,,192,9,6,63,2,2,,171,9,5,84,2,3
,"Utilities and Waste - Sustainable Processing",,,7,,0,0,0,7,0,0,,5,0,0,2,0,0
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",,396,375,,259,16,15,78,4,3,,297,18,17,40,2,1
,"Optics and Photonics",,,10,,0,2,0,5,3,0,,4,5,0,1,0,0
,"Electrical Engineering and Information Technologies",,,11,,0,0,0,11,0,0,,7,0,0,4,0,0
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,
,Informatik,,391,391,,266,34,2,80,7,2,,309,38,3,37,3,1
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Volkswirtschaft,,596,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Techn.Volkswirtschaftslehre,,,34,,22,4,2,3,3,0,,18,5,1,7,2,1
,Wirtschaftsingenieurwesen,,,562,,428,44,18,62,7,3,,362,34,18,128,17,3
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,Mechatronik,,1,1,,0,0,1,0,0,0,,0,0,1,0,0,0
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Informationswirtschaft,,101,101,,72,13,0,9,7,0,,67,15,0,14,5,0
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"International Department",,,,,,,,,,,,,,,,,,
,"Management of Product Development",,6,6,,4,0,0,2,0,0,,4,0,0,2,0,0
,"Production and Operations Management",,10,10,,7,0,0,3,0,0,,9,0,0,1,0,0
,"Information Engineering",,3,3,,1,1,0,1,0,0,,0,1,0,2,0,0
,"Financial Engineering",,3,3,,0,0,0,3,0,0,,1,0,0,2,0,0
,"Integrated Circuit and System Technology",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,
,Studienkolleg,,105,105,,5,0,0,99,1,0,,83,0,0,21,1,0
,,,,,,,,,,,,,,,,,,
,insgesamt,,4306,,,2903,415,121,780,73,32,0,2654,288,106,1029,200,47
§PAGEBREAK
"Statistik 5 - (Studentinnen nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,"                  Gesamt",,davon,"Rück-
melder","Erst-
immatr.","        Neuimmatrikulierte",,,beurlaubt
,,Fakultät,Fach,,,,1.FachSem.,höh.Fachsem.,,
,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,
,Mathematik,398,217,,165,38,8,5,,1,,,,,,,
,Technomathematik,,28,,19,7,0,0,,2,,,,,,,
,Wirtschaftsmathematik,,153,,124,26,0,0,,3,,,,,,,
,"Wissensch. Rechnen",,0,,0,0,0,0,,0,,,,,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,
,Physik,251,167,,128,28,4,1,,6,,,,,,,
,Geophysik,,31,,23,4,1,0,,3,,,,,,,
,Meteorologie,,53,,37,10,3,1,,2,,,,,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,
,Chemie,633,258,,169,64,13,7,,5,,,,,,,
